SummitCode,RegionName,SummitName,AltM,AltFt,Latitude,Longitude,Points,BonusPoints,ActivationCount,ParcelOwner1,Region1,ParcelOwner2,Region2,ParcelOwner3,Region3,ManualAccess,ComputedAccess,RFNearby,Notes 1,ValidFrom,ValidTo,CurrentlyActive,FAYear,FAMonth,FADay,FADate,FACalls
W7W/WH-006,WA-Whatcom,Mount Redoubt,2734,8969,48.9578,-121.3008,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-007,WA-Whatcom,Custer Ridge,2630,8630,48.989,-121.2497,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-008,WA-Whatcom,Mox Peaks (HP),2592,8504,48.9471,-121.2569,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-009,WA-Whatcom,West Mox Peaks,2562,8407,48.9487,-121.2625,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-010,WA-Whatcom,Mount Ballard,2542,8340,48.6857,-120.7577,10,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-011,WA-Whatcom,Luna Peak,2533,8311,48.8308,-121.2719,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-012,WA-Whatcom,Castle Peak,2532,8306,48.982,-120.862,10,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-013,WA-Whatcom,Mount Fury,2530,8300,48.8117,-121.3228,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-014,WA-Whatcom,Mount Challenger,2501,8207,48.8364,-121.3422,10,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-015,WA-Whatcom,Mount Terror,2484,8151,48.7747,-121.2992,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-016,WA-Whatcom,Crater Mountain,2477,8128,48.7392,-120.92,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-017,WA-Whatcom,Hozomeen Mountain,2459,8066,48.9819,-121.0119,8,3,0,NPS,Ross Lake NRA,USFS,Okanogan NF,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-018,WA-Whatcom,Devils Tongue,2453,8048,48.9951,-121.2166,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-019,WA-Whatcom,West McMillan Spire,2444,8020,48.7731,-121.2786,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-020,WA-Whatcom,South Hozomeen Mountain,2439,8003,48.9729,-120.9976,8,3,0,NPS,Ross Lake NRA,USFS,Okanogan NF,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-021,WA-Whatcom,American Border Peak,2437,7994,48.9954,-121.665,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-022,WA-Whatcom,Three Fools Peak,2420,7940,48.9006,-120.7633,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-023,WA-Whatcom,West Twin Needles,2419,7936,48.7765,-121.3126,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-024,WA-Whatcom,Bear Mountain,2417,7931,48.9306,-121.3408,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-025,WA-Whatcom,Tombstone Peak,2406,7895,48.9619,-121.2253,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-026,WA-Whatcom,Mount Larrabee,2396,7861,48.9791,-121.6478,8,3,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,7,21,2021-07-21,"KJ7LLS,KJ7RTO"
W7W/WH-027,WA-Whatcom,Full Moon Rising,2394,7855,48.9939,-120.8978,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-028,WA-Whatcom,Shull Mountain,2387,7830,48.8572,-120.7745,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-029,WA-Whatcom,Three Aunts,2371,7780,48.9619,-120.8668,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-030,WA-Whatcom,Colonial Peak,2369,7771,48.6615,-121.1217,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-031,WA-Whatcom,Tradition Peak,2361,7747,48.9125,-121.2831,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-032,WA-Whatcom,Freezeout Mountain,2360,7744,48.9687,-120.8825,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-033,WA-Whatcom,Yank Peak,2360,7742,48.9669,-121.3197,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-034,WA-Whatcom,Elija Ridge,2359,7739,48.6503,-120.9597,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-035,WA-Whatcom,Powder Mountain,2354,7724,48.8773,-120.768,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-036,WA-Whatcom,Mount Blum,2341,7680,48.7541,-121.4823,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,7,11,2023-07-11,KJ7RTO 
W7W/WH-037,WA-Whatcom,Mount Prophet,2335,7660,48.8486,-121.1627,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-038,WA-Whatcom,Blizzard Peak,2323,7622,48.9406,-120.7553,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-039,WA-Whatcom,Joker Mountain,2317,7603,48.9461,-120.879,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-040,WA-Whatcom,Syncline Mountain,2310,7580,48.687,-120.7121,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-041,WA-Whatcom,Whatcom Peak,2309,7574,48.8575,-121.3744,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-042,WA-Whatcom,Majestic Mountain,2298,7540,48.6859,-120.7999,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-043,WA-Whatcom,The Keep,2298,7540,48.9981,-120.8553,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-044,WA-Whatcom,Daemon Peak,2290,7514,48.8345,-120.8398,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-045,WA-Whatcom,Neve Peak,2288,7505,48.6574,-121.1348,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-046,WA-Whatcom,Paul Bunyans Stump,2286,7500,48.6659,-121.1499,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-047,WA-Whatcom,Southwest Hozomeen,2277,7471,48.9696,-121.0099,8,3,0,NPS,Ross Lake NRA,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-048,WA-Whatcom,Middle Peak,2275,7464,48.9956,-121.4772,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-049,WA-Whatcom,Tomyhoi Peak,2266,7435,48.975,-121.7098,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2022,10,2,2022-10-02,KJ7RTO
W7W/WH-050,WA-Whatcom,Beebe Mountain,2260,7416,48.6631,-120.9241,8,3,0,NPS,North Cascades NP,USFS,Okanogan NF,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-051,WA-Whatcom,Ruby Mountain,2258,7408,48.6942,-121.0428,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2022,6,28,2022-06-28,KJ7RTO
W7W/WH-052,WA-Whatcom,Cone Mountain,2257,7405,48.6942,-120.6814,8,3,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,7,23,2017-07-23,KG7EJT
W7W/WH-053,WA-Whatcom,7385 Bitter Peak,2251,7385,48.7041,-120.7687,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-054,WA-Whatcom,Elephant Butte,2249,7380,48.7925,-121.2183,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-055,WA-Whatcom,Big Beaver Peak,2248,7374,48.8548,-121.3253,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-056,WA-Whatcom,Jackita Ridge,2240,7350,48.7734,-120.8519,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-057,WA-Whatcom,Bear Skull Mountain,2234,7330,48.8343,-120.9317,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-058,WA-Whatcom,Mount Despair,2223,7292,48.7372,-121.3767,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-059,WA-Whatcom,Nodoubt Peak,2222,7290,48.9817,-121.3558,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-060,WA-Whatcom,Tamarack Peak,2222,7290,48.7733,-120.7256,8,3,5,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,7,3,2015-07-03,KG7EJT
W7W/WH-061,WA-Whatcom,San Juan Hill,2216,7270,48.8036,-120.838,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-062,WA-Whatcom,Mount Triumph,2213,7260,48.7067,-121.3561,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-063,WA-Whatcom,Silesia Ridge,2213,7259,48.9722,-121.5097,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2024,9,6,2024-09-06,N7JTT
W7W/WH-064,WA-Whatcom,Spratt Mountain,2212,7258,48.8589,-120.9486,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-065,WA-Whatcom,Genesis Peak,2208,7244,48.8336,-121.1199,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-066,WA-Whatcom,Mount Sefrit,2192,7191,48.8919,-121.5941,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-067,WA-Whatcom,The Saint,2190,7185,48.8689,-121.1978,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-068,WA-Whatcom,Glee Peak,2188,7180,48.7542,-121.2561,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-069,WA-Whatcom,Tarheel Peak,2188,7180,48.6433,-120.9112,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-070,WA-Whatcom,Rambling Mountain,2180,7153,48.9592,-121.202,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-071,WA-Whatcom,Copper Mountain,2177,7142,48.9408,-121.4669,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2024,9,7,2024-09-07,N7JTT
W7W/WH-072,WA-Whatcom,Red Face Mountain,2177,7141,48.8905,-121.3681,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-073,WA-Whatcom,Indian Mountain,2174,7133,48.8988,-121.3897,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-074,WA-Whatcom,Ruth Mountain,2169,7115,48.8597,-121.5328,8,3,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,7,3,2021-07-03,KJ7RTO
W7W/WH-075,WA-Whatcom,Hagan Mountain,2164,7100,48.724,-121.4911,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-076,WA-Whatcom,Taps Mountain,2160,7087,48.8922,-121.3476,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-077,WA-Whatcom,Mount Crowder,2159,7082,48.7978,-121.3519,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-078,WA-Whatcom,Icy Peak,2156,7073,48.8356,-121.5254,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-079,WA-Whatcom,Tall Jim,2152,7062,48.8074,-120.7388,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-080,WA-Whatcom,Bacon Peak,2152,7061,48.6627,-121.5203,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-081,WA-Whatcom,Pocket Peak,2151,7056,48.9894,-121.5517,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-082,WA-Whatcom,Davis Peak,2149,7051,48.7294,-121.2026,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-083,WA-Whatcom,Royal Mountain,2146,7040,48.9592,-120.8008,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-084,WA-Whatcom,The Sinner,2144,7035,48.8735,-121.2105,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-085,WA-Whatcom,McKay Ridge,2140,7020,48.6911,-120.8464,8,3,0,USFS,Okanogan NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-086,WA-Whatcom,Mount Chardonnay,2140,7020,48.9275,-121.5658,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,7,1,2023-07-01,N7JTT
W7W/WH-087,WA-Whatcom,South Twin Sister,2140,7020,48.7056,-121.989,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,30. Nov. 2016,FALSE,1899,12,30,,
W7W/WH-088,WA-Whatcom,Alien Peak,2135,7006,48.9294,-121.2237,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-089,WA-Whatcom,Pioneer Peak,2128,6980,48.7818,-121.3776,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-090,WA-Whatcom,Outback Mountain,2125,6972,48.982,-120.9393,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-091,WA-Whatcom,Nooksack Ridge,2123,6966,48.8822,-121.5789,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-092,WA-Whatcom,Old Damnation Peak,2114,6935,48.6978,-121.3519,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-093,WA-Whatcom,Rhino Butte,2107,6914,48.7847,-121.2439,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-094,WA-Whatcom,Hippo Butte,2100,6889,48.7897,-121.2358,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-095,WA-Whatcom,Buck Heaven,2099,6887,48.9837,-120.917,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-096,WA-Whatcom,Passover Peak,2095,6874,48.8995,-121.3251,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-097,WA-Whatcom,Controversy Peak,2091,6860,48.9425,-121.1322,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-098,WA-Whatcom,East Goat Mountain,2091,6860,48.9283,-121.6264,8,3,1,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,2025,8,31,2025-08-31,KJ7RTO
W7W/WH-099,WA-Whatcom,Skagit Peak,2079,6820,48.9164,-120.9501,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-100,WA-Whatcom,Welbow Butte,2091,6860,48.9284,-120.8774,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-101,WA-Whatcom,Mineral Mountain,2079,6820,48.8597,-121.4636,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-102,WA-Whatcom,Pinnacle Peak,2078,6819,48.7548,-121.3081,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-103,WA-Whatcom,Lonesome Peak,2067,6780,48.7342,-121.4666,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-104,WA-Whatcom,Nook Mountain,2067,6780,48.875,-121.5661,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-105,WA-Whatcom,Apple Peak,2061,6763,48.6582,-120.9927,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-106,WA-Whatcom,Little Jack,2056,6745,48.7438,-120.9784,8,3,0,NPS,Ross Lake NRA,USFS,Mt. Baker NF,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-107,WA-Whatcom,Mis-kai-whu Mountain,2051,6728,48.7834,-121.1718,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-108,WA-Whatcom,West Goat Mountain,2050,6725,48.9277,-121.6388,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,6,24,2021-06-24,KJ7RTO
W7W/WH-109,WA-Whatcom,R Roost,2044,6705,48.7289,-121.2529,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-110,WA-Whatcom,Granite Mountain,2039,6688,48.9044,-121.5536,8,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,7,1,2023-07-01,N7JTT
W7W/WH-111,WA-Whatcom,Montaña Sin Nombre,2039,6688,48.8697,-121.1273,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-112,WA-Whatcom,North Twin,2030,6660,48.7154,-121.9985,8,3,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,7,4,2017-07-04,KE7RVG
W7W/WH-113,WA-Whatcom,Little Sister,2018,6620,48.6924,-121.9763,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-114,WA-Whatcom,Nameless Mountain,2017,6616,48.8814,-121.1108,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-115,WA-Whatcom,Nlaka-pamux Peak,2014,6607,48.7684,-121.1133,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-116,WA-Whatcom,Sackout Mountain,2010,6596,48.8703,-121.5549,8,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-117,WA-Whatcom,Mystery Ridge,2007,6585,48.7442,-121.4259,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-118,WA-Whatcom,Skymo Mountain,2006,6582,48.8574,-121.0859,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-119,WA-Whatcom,Mystic Mountain,2004,6574,48.8903,-121.1684,8,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-120,WA-Whatcom,Cady Point,1994,6542,48.7355,-120.7959,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-121,WA-Whatcom,Lasiocarpa Ridge,1989,6527,48.8295,-121.757,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-122,WA-Whatcom,Winchester Mountain,1984,6510,48.9565,-121.643,6,3,22,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,9,1,2012-09-01,N7RR
W7W/WH-123,WA-Whatcom,30.06 Peak,1981,6500,48.9422,-121.6264,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2024,7,21,2024-07-21,N7JTT
W7W/WH-124,WA-Whatcom,Angel Wing,1977,6486,48.8006,-120.9903,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-125,WA-Whatcom,Mamook Mountain,1973,6474,48.7111,-121.3728,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-126,WA-Whatcom,Silesia Mountain,1964,6445,48.9071,-121.5127,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-127,WA-Whatcom,Barnett Butte,1964,6444,48.8356,-120.97,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-128,WA-Whatcom,Native Knoll,1963,6439,48.7254,-121.4583,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-129,WA-Whatcom,Silver Ridge,1961,6434,48.9938,-121.1605,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-130,WA-Whatcom,Electric Butte,1957,6420,48.6473,-121.4832,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-131,WA-Whatcom,Interloper Peak,1957,6420,48.7067,-121.4569,6,3,0,NPS,North Cascades NP,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-132,WA-Whatcom,North Big Bosom Butte,1946,6384,48.9594,-121.5881,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/WH-133,WA-Whatcom,6362 Vee Beam Pk,1939,6362,48.8395,-120.8748,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
